Phase,Day,Date,Video_ID,Arena,Sex,Mark,Session,Camera,Origin,ID,Group,Notes,Phase_1,Phase_2,Phase_3,Phase_4,dist center-point Mean cm,dist center-point Total cm,speed center-point Mean cm/s,speed center-point Total cm/s,dist_stim 0-5cm (Center) / center-point Mean cm,dist_stim 0-5cm (Center) / center-point Total cm,freeze Not Moving / center-point Mean s,freeze Not Moving / center-point Frequency,freeze Not Moving / center-point Cumulative Duration s,freeze Not Moving / center-point Cumulative Duration %,in_det_zone 5-10cm / center-point Frequency,in_det_zone 5-10cm / center-point Cumulative Duration s,in_det_zone 5-10cm / center-point Cumulative Duration %,in_det_zone 0-5cm / center-point Frequency,in_det_zone 0-5cm / center-point Cumulative Duration s,in_det_zone 0-5cm / center-point Cumulative Duration %,in_det_zone 20-25cm / center-point Frequency,in_det_zone 20-25cm / center-point Cumulative Duration s,in_det_zone 20-25cm / center-point Cumulative Duration %,in_det_zone 15-20cm / center-point Frequency,in_det_zone 15-20cm / center-point Cumulative Duration s,in_det_zone 15-20cm / center-point Cumulative Duration %,in_det_zone 30-35cm / center-point Frequency,in_det_zone 30-35cm / center-point Cumulative Duration s,in_det_zone 30-35cm / center-point Cumulative Duration %,in_det_zone 10-15cm / center-point Frequency,in_det_zone 10-15cm / center-point Cumulative Duration s,in_det_zone 10-15cm / center-point Cumulative Duration %,in_det_zone 35-40cm / center-point Frequency,in_det_zone 35-40cm / center-point Cumulative Duration s,in_det_zone 35-40cm / center-point Cumulative Duration %,in_det_zone 25-30cm / center-point Frequency,in_det_zone 25-30cm / center-point Cumulative Duration s,in_det_zone 25-30cm / center-point Cumulative Duration %,in_zone Near / center-point Frequency,in_zone Near / center-point Cumulative Duration s,in_zone Near / center-point Cumulative Duration %,in_zone Middle / center-point Frequency,in_zone Middle / center-point Cumulative Duration s,in_zone Middle / center-point Cumulative Duration %,in_zone Far / center-point Frequency,in_zone Far / center-point Cumulative Duration s,in_zone Far / center-point Cumulative Duration %,risk_3 Arena / center-point Frequency,risk_3 Arena / center-point Cumulative Duration s,risk_3 Arena / center-point Cumulative Duration %,move Moving / center-point Cumulative Duration s
Acclimation,Monday,29/07/2019,C,3,male,Ora._,4,1,HA_T1,a7155,Treatment,,Social,Aggression,Predator,Novel,0.657459,1479.28,8.21844,18491.5,19.8952,44784,0.239994,2,0.479988,0.0235276,33,18.3195,0.897969,17,30.8792,1.51361,34,18.3195,0.897969,35,16.7196,0.819544,34,26.0793,1.27833,34,17.9995,0.882284,16,35.5991,1.74496,35,16.1596,0.792095,17,61.1985,2.99976,33,45.9988,2.25473,16,72.8782,3.57227,1,180.075,8.82676,167.036
Acclimation,Tuesday,,O,7,male,Ora._,8,2,HA_T1,a7155,Treatment,,Predator,Novel,Aggression,Social,0.681908,1534.29,8.52406,19179.1,22.5288,50712.4,-,0,0,0,23,13.1997,0.647008,10,15.9196,0.780331,27,16.8796,0.827386,26,14.3996,0.705827,40,57.9186,2.83899,28,15.1996,0.74504,16,14.1596,0.694063,40,32.3992,1.58811,13,38.559,1.89005,32,45.2789,2.21943,20,96.2376,4.71728,1,180.075,8.82676,177.196
Acclimation,Friday,,X,8,male,Ora._,4,2,HA_T1,a7155,Treatment,,Predator,Social,Novel,Aggression,0.744519,1675.17,9.30671,20940.1,18.8494,42430,0.079998,1,0.079998,0.00392126,39,27.1193,1.32931,17,16.8796,0.827386,40,22.3194,1.09403,39,18.1595,0.890126,36,26.7193,1.3097,41,22.1594,1.08619,14,23.2794,1.14109,42,23.4394,1.14893,20,58.7985,2.88213,40,55.1986,2.70567,20,66.0783,3.23896,1,180.075,8.82676,172.876
Acclimation,Tuesday,30/07/2019,A,1,female,Pur.Gre,4,1,HA_T3,a7160,Treatment,,Social,Novel,Aggression,Predator,0.755741,1700.42,9.447,21255.8,17.2126,38745.6,0.079998,1,0.079998,0.00392126,42,23.0394,1.12932,24,46.7988,2.29394,37,12.6397,0.619559,36,12.8797,0.631323,41,27.0393,1.32539,36,16.5596,0.811701,22,24.6394,1.20775,38,16.4796,0.80778,19,80.078,3.92518,38,36.7991,1.80378,19,63.1984,3.0978,1,180.075,8.82676,172.236
Acclimation,Wednesday,,L,4,female,Pur.Gre,10,1,HA_T3,a7160,Treatment,,Aggression,Social,Novel,Predator,0.703099,1581.97,8.78895,19775.1,20.3859,45888.7,-,0,0,0,37,17.1196,0.83915,20,36.6391,1.79594,31,12.8797,0.631323,30,9.27977,0.454866,45,47.0388,2.3057,32,11.7597,0.576425,28,30.7992,1.50969,33,14.5596,0.71367,16,61.6785,3.02329,32,30.1592,1.47832,17,88.2378,4.32515,1,180.075,8.82676,172.316
Acclimation,Thursday,,R,2,female,Pur.Gre,5,1,HA_T3,a7160,Treatment,,Novel,Predator,Social,Aggression,0.686353,1544.29,8.57962,19304.2,20.231,45540.1,0.119997,2,0.239994,0.0117638,35,18.4795,0.905811,20,42.5589,2.08611,28,10.0797,0.494079,25,7.8398,0.384284,42,29.7593,1.45871,27,10.3197,0.505843,25,47.6788,2.33707,32,13.3597,0.654851,14,67.8383,3.32523,30,25.7594,1.26265,16,86.4778,4.23888,1,180.075,8.82676,164.636
Acclimation,Monday,29/07/2019,H,8,male,Pur.Blu,7,2,HA_C2,a7163,Control,,Novel,Aggression,Social,Predator,0.576787,1297.77,7.21002,16222.5,20.4215,45968.8,-,0,0,0,24,14.3196,0.701906,13,48.5588,2.38021,20,8.71978,0.427417,19,9.27977,0.454866,28,18.7195,0.917575,21,10.4797,0.513685,16,57.6786,2.82723,22,12.3197,0.603874,11,70.1582,3.43895,22,24.7994,1.21559,11,85.1179,4.17222,1,180.075,8.82676,167.196
Acclimation,Wednesday,,L,4,male,Pur.Blu,3,1,HA_C2,a7163,Control,,Aggression,Social,Novel,Predator,0.697162,1564.43,8.71474,19555.9,15.4767,34760.8,0.159996,1,0.159996,0.00784252,46,29.9193,1.46655,28,49.6788,2.4351,36,15.1196,0.741118,34,13.1997,0.647008,30,26.5593,1.30186,36,17.1196,0.83915,11,9.51976,0.46663,38,18.7195,0.917575,19,91.1177,4.46632,37,39.679,1.94495,20,49.0388,2.40373,2,179.916,8.81892,173.676
Acclimation,Friday,,W,7,male,Pur.Blu,7,2,HA_C2,a7163,Control,,Predator,Novel,Social,Aggression,0.843108,1896.99,10.5391,23713,18.7409,42185.7,-,0,0,0,46,30.3992,1.49008,28,35.1191,1.72143,38,14.5596,0.71367,35,11.4397,0.56074,44,42.6389,2.09003,35,12.7197,0.623481,18,13.4397,0.658772,46,19.7595,0.968551,18,73.9981,3.62717,38,35.5191,1.74104,21,70.5582,3.45855,1,180.075,8.82676,176.316
Acclimation,Monday,29/07/2019,F,6,male,Pur._,11,2,HA_T2,a7167,Treatment,"RE-RUN, Covers fell down towards end, may exclude",Predator,Aggression,Novel,Social,0.593626,1335.66,7.42052,16696.2,20.17,45402.6,2.29709,7,16.0796,0.788173,27,16.5596,0.811701,11,36.7191,1.79986,39,14.9596,0.733276,22,7.19982,0.352913,40,63.2784,3.10172,25,14.0796,0.690142,9,3.11992,0.152929,57,24.1594,1.18422,12,64.3984,3.15662,41,33.4392,1.63909,30,82.2379,4.03106,1,180.075,8.82676,136.877
Acclimation,Wednesday,,N,6,male,Pur._,4,2,HA_T2,a7167,Treatment,,Novel,Predator,Aggression,Social,0.735489,1654.85,9.19384,20686.1,14.1057,31751.9,-,0,0,0,49,31.2792,1.53321,24,53.8387,2.63901,38,15.1996,0.74504,41,13.8397,0.678378,27,20.3995,0.999922,46,19.4395,0.952866,11,8.55979,0.419575,34,17.5196,0.858756,21,99.2775,4.86628,41,39.199,1.92142,21,41.599,2.03906,1,180.075,8.82676,173.276
Acclimation,Friday,,S,3,male,Pur._,10,1,HA_T2,a7167,Treatment,,Aggression,Predator,Social,Novel,0.89245,2008.01,11.1559,25100.8,18.0592,40651.3,-,0,0,0,55,27.8393,1.3646,26,28.7193,1.40773,58,19.9995,0.980315,55,18.8795,0.925418,40,33.5192,1.64301,55,17.1196,0.83915,13,11.1197,0.545055,57,22.8794,1.12148,27,67.9983,3.33307,56,52.8787,2.59195,30,59.1985,2.90173,1,180.075,8.82676,176.636
Acclimation,Monday,29/07/2019,G,7,male,Whi.Blu,1,2,HA_C1,a7179,Control,,Social,Predator,Novel,Aggression,0.231231,520.27,2.89046,6503.53,23.4429,52770,12.994,7,90.9577,4.45847,11,8.47979,0.415654,4,2.23994,0.109795,14,11.5997,0.568583,11,3.67991,0.180378,12,21.6795,1.06266,13,28.3993,1.39205,1,27.5993,1.35284,20,76.3981,3.7448,8,36.5591,1.79202,21,51.8387,2.54098,13,91.6777,4.49377,1,180.075,8.82676,65.9984
Acclimation,Tuesday,,L,4,male,Whi.Blu,6,1,HA_C1,a7179,Control,,Aggression,Social,Novel,Predator,0.655774,1475.49,8.19739,18444.1,12.6018,28366.6,-,0,0,0,47,31.5992,1.5489,27,59.9985,2.94095,34,14.3996,0.705827,37,16.9596,0.831307,23,20.0795,0.984237,39,16.3996,0.803859,6,5.11987,0.250961,34,15.5196,0.760725,19,102.877,5.04274,35,40.479,1.98416,17,36.7191,1.79986,1,180.075,8.82676,171.996
Acclimation,Friday,,W,7,male,Whi.Blu,2,2,HA_C1,a7179,Control,,Predator,Novel,Social,Aggression,0.703719,1583.37,8.7967,19792.6,20.7133,46625.7,-,0,0,0,33,16.6396,0.815622,18,25.8394,1.26657,33,17.5196,0.858756,33,17.8396,0.874441,49,40.399,1.98024,32,15.5196,0.760725,25,24.3194,1.19206,41,21.9994,1.07835,16,52.7987,2.58803,38,48.3188,2.36844,22,78.958,3.87028,1,180.075,8.82676,177.356
Acclimation,Tuesday,30/07/2019,F,6,male,Whi.Pur,9,2,HA_T4,a7180,Treatment,,Predator,Aggression,Novel,Social,0.745634,1677.68,9.32066,20971.5,16.0351,36095.1,0.119997,2,0.239994,0.0117638,39,36.6391,1.79594,18,33.6792,1.65085,35,12.7997,0.627402,35,12.0797,0.59211,33,24.9594,1.22343,41,21.5995,1.05874,11,13.6797,0.670536,42,24.6394,1.20775,20,84.7979,4.15654,40,38.319,1.87828,21,56.9586,2.79194,1,180.075,8.82676,169.596
Acclimation,Tuesday,,O,7,male,Whi.Pur,3,2,HA_T4,a7180,Treatment,,Predator,Novel,Aggression,Social,0.411694,926.311,5.1463,11579.2,17.5349,39471.1,29.9726,3,89.9178,4.4075,18,14.7196,0.721512,10,21.5195,1.05482,19,8.87978,0.43526,17,97.0376,4.75649,18,16.6396,0.815622,16,5.75986,0.282331,1,0.479988,0.0235276,27,15.0396,0.737197,8,40.239,1.97239,20,111.117,5.44663,12,28.7193,1.40773,1,180.075,8.82676,82.7179
Acclimation,Thursday,,S,3,male,Whi.Pur,9,1,HA_T4,a7180,Treatment,,Aggression,Predator,Social,Novel,0.377475,849.318,4.71855,10616.7,22.7911,51302.7,9.83087,9,88.4778,4.33691,12,24.5594,1.20383,5,6.31984,0.30978,24,8.95978,0.439181,21,5.59986,0.274488,24,59.9185,2.93702,16,28.5593,1.39989,8,34.9591,1.71359,28,11.1997,0.548977,9,57.4386,2.81547,22,19.3595,0.948945,13,103.277,5.06235,1,180.075,8.82676,69.2783
Acclimation,Tuesday,30/07/2019,B,2,male,Whi.Ora,6,1,HA_C4,a7184,Control,,Novel,Aggression,Predator,Social,0.875877,1970.72,10.9487,24634.7,19.755,44468.5,0.079998,1,0.079998,0.00392126,41,16.8796,0.827386,21,39.279,1.92534,45,12.4797,0.611717,45,11.1197,0.545055,53,27.5993,1.35284,42,14.3996,0.705827,27,41.119,2.01553,49,17.1996,0.843071,22,65.9184,3.23112,46,33.6792,1.65085,25,80.478,3.94479,1,180.075,8.82676,170.556
Acclimation,Tuesday,,N,6,male,Whi.Ora,2,2,HA_C4,a7184,Control,,Novel,Predator,Aggression,Social,0.73533,1654.49,9.19185,20681.7,16.7146,37624.5,0.079998,1,0.079998,0.00392126,42,25.5994,1.2548,25,53.5187,2.62332,29,11.2797,0.552898,31,9.67976,0.474473,33,37.999,1.8626,33,12.3197,0.603874,18,14.8796,0.729355,29,14.7996,0.725433,15,87.5178,4.28986,30,28.5593,1.39989,14,63.9984,3.13701,1,180.075,8.82676,175.276
Acclimation,Thursday,,S,3,male,Whi.Ora,8,1,HA_C4,a7184,Control,,Aggression,Predator,Social,Novel,0.705514,1587.41,8.81914,19843.1,18.5463,41747.7,-,0,0,0,35,21.9994,1.07835,17,34.8791,1.70967,30,16.2396,0.796016,32,15.0396,0.737197,36,31.9992,1.5685,33,19.0395,0.93326,19,23.9194,1.17246,31,16.9596,0.831307,18,70.3982,3.45071,30,41.839,2.05082,13,67.8383,3.32523,1,180.075,8.82676,174.476
Acclimation,Monday,29/07/2019,A,1,male,Pin.Bro,5,1,HA_T1,a7191,Treatment,,Social,Novel,Aggression,Predator,0.772493,1738.11,9.6564,21726.9,16.9349,38120.5,-,0,0,0,29,19.0395,0.93326,13,41.039,2.01161,45,17.5196,0.858756,38,18.0795,0.886205,33,35.2791,1.72928,33,19.1195,0.937181,9,7.03982,0.345071,47,22.9594,1.1254,17,73.4382,3.59972,40,49.4388,2.42334,24,57.1986,2.8037,1,180.075,8.82676,175.756
Acclimation,Tuesday,,M,5,male,Pin.Bro,10,2,HA_T1,a7191,Treatment,,Social,Novel,Predator,Aggression,0.650989,1464.72,8.13756,18309.5,19.9254,44852.1,-,0,0,0,30,20.0795,0.984237,14,29.1993,1.43126,27,12.5597,0.615638,23,12.4797,0.611717,44,35.3591,1.7332,29,19.5995,0.960709,23,25.9993,1.27441,37,24.7994,1.21559,13,63.1984,3.0978,32,38.639,1.89397,19,78.238,3.83499,1,180.075,8.82676,176.396
Acclimation,Friday,,W,7,male,Pin.Bro,3,2,HA_T1,a7191,Treatment,,Predator,Novel,Social,Aggression,0.70909,1595.45,8.86384,19943.6,16.7745,37759.3,-,0,0,0,38,23.6794,1.16069,23,51.2787,2.51353,30,17.4396,0.854835,29,12.4797,0.611717,33,25.1994,1.2352,31,14.4796,0.709748,16,18.8795,0.925418,33,16.6396,0.815622,16,84.3179,4.13301,31,41.679,2.04298,16,54.0786,2.65077,1,180.075,8.82676,177.036
Acclimation,Tuesday,30/07/2019,G,7,female,Blu.Bla,6,2,HA_C4,a7201,Control,,Social,Predator,Novel,Aggression,0.533373,1200.09,6.66733,15001.5,27.1694,61158.2,-,0,0,0,13,5.99985,0.294095,7,13.6797,0.670536,25,10.8797,0.533292,21,8.63978,0.423496,58,50.5587,2.47824,15,5.51986,0.270567,38,67.8383,3.32523,33,16.9596,0.831307,6,22.4794,1.10187,20,25.3594,1.24304,15,132.237,6.48184,1,180.075,8.82676,164.716
Acclimation,Tuesday,,L,4,female,Blu.Bla,1,1,HA_C4,a7201,Control,,Aggression,Social,Novel,Predator,0.714402,1607.41,8.93025,20093.1,24.938,56135.5,0.079998,1,0.079998,0.00392126,30,13.3597,0.654851,12,12.1597,0.596032,39,10.9597,0.537213,37,9.75976,0.478394,53,41.839,2.05082,36,11.1197,0.545055,29,63.5184,3.11348,45,17.3596,0.850914,17,32.2392,1.58027,37,29.0393,1.42342,21,118.797,5.82307,1,180.075,8.82676,168.156
Acclimation,Thursday,,S,3,female,Blu.Bla,7,1,HA_C4,a7201,Control,,Aggression,Predator,Social,Novel,0.696937,1568.11,8.71193,19601.8,19.1228,43045.4,-,0,0,0,37,25.1194,1.23128,14,15.7596,0.772488,36,15.1196,0.741118,39,18.1595,0.890126,36,38.559,1.89005,45,25.8394,1.26657,17,18.3995,0.90189,38,23.1194,1.13324,22,60.2385,2.95271,43,47.6788,2.33707,21,72.1582,3.53698,1,180.075,8.82676,176.476
Acclimation,Monday,29/07/2019,C,3,female,Blu.Ora,8,1,HA_C2,a7204,Control,,Social,Aggression,Predator,Novel,0.524568,1180.28,6.55727,14753.9,23.3968,52666.1,0.079998,4,0.319992,0.015685,19,10.2397,0.501921,9,35.5191,1.74104,20,8.95978,0.439181,16,6.79983,0.333307,37,26.0793,1.27833,18,7.35982,0.360756,25,74.7181,3.66246,25,10.3997,0.509764,9,50.3187,2.46647,21,21.9195,1.07443,13,107.837,5.28586,1,180.075,8.82676,156.956
Acclimation,Wednesday,,L,4,female,Blu.Ora,1,1,HA_C2,a7204,Control,,Aggression,Social,Novel,Predator,0.644292,1449.66,8.05385,18121.2,17.3057,38955.2,-,0,0,0,40,21.9195,1.07443,23,45.5189,2.2312,29,11.8397,0.580347,32,13.5997,0.666614,37,35.0391,1.71751,34,13.5997,0.666614,20,23.3594,1.14501,31,15.0396,0.737197,19,76.3981,3.7448,30,34.2391,1.6783,13,69.2783,3.39581,1,180.075,8.82676,172.876
Acclimation,Friday,,Q,1,female,Blu.Ora,6,1,HA_C2,a7204,Control,,Aggression,Predator,Novel,Social,0.535326,1204.48,6.69174,15056.4,22.216,50008.2,0.853312,3,2.55994,0.12548,22,13.6797,0.670536,12,37.5191,1.83907,20,13.9996,0.686221,20,7.59981,0.37252,41,35.5991,1.74496,20,7.9998,0.392126,25,49.1988,2.41158,26,14.4796,0.709748,10,56.1586,2.75273,21,28.7993,1.41165,12,95.1176,4.66238,1,180.075,8.82676,159.996
Acclimation,Tuesday,30/07/2019,G,7,female,Yel.Whi,4,2,HA_T3,a7210,Treatment,,Social,Predator,Novel,Aggression,0.67193,1511.84,8.39934,18898.5,21.5251,48453,7.77581,5,38.879,1.90573,24,11.9997,0.588189,11,12.0797,0.59211,37,15.0396,0.737197,33,55.8386,2.73704,40,39.759,1.94887,28,9.99975,0.490158,19,17.8396,0.874441,40,17.5196,0.858756,14,30.6392,1.50184,35,80.798,3.96047,21,68.6383,3.36444,1,180.075,8.82676,126.797
Acclimation,Wednesday,,J,2,female,Yel.Whi,10,1,HA_T3,a7210,Treatment,,Novel,Social,Aggression,Predator,0.428898,965.022,5.36137,12063.1,25.0137,56305.9,11.4237,5,57.1186,2.79978,12,6.23984,0.305858,4,3.19992,0.15685,29,15.7596,0.772488,20,8.79978,0.431339,32,102.957,5.04666,16,7.27982,0.356835,1,0.479988,0.0235276,47,35.3591,1.7332,8,14.6396,0.717591,28,33.9992,1.66654,21,131.437,6.44263,1,180.075,8.82676,113.117
Acclimation,Thursday,,T,4,female,Yel.Whi,4,1,HA_T3,a7210,Treatment,,Predator,Aggression,Social,Novel,0.554773,1246.02,6.93484,15575.6,22.1727,49844.2,10.5731,6,63.4384,3.10956,15,5.67986,0.27841,7,27.1993,1.33323,34,18.0795,0.886205,25,18.5595,0.909733,28,64.1584,3.14485,19,7.43981,0.364677,6,3.11992,0.152929,41,35.8391,1.75672,9,37.1991,1.82339,31,48.0788,2.35668,23,94.7976,4.64669,1,180.075,8.82676,107.357
Acclimation,Tuesday,30/07/2019,E,5,female,Yel.Blu,8,2,HA_T4,a7214,Treatment,,Social,Predator,Aggression,Novel,0.487449,1096.76,6.09326,13709.8,30.0783,67706.2,-,0,0,0,0,0,0,0,0,0,19,12.7997,0.627402,6,3.27992,0.160772,71,67.4383,3.30562,1,0.39999,0.0196063,42,68.5583,3.36052,43,27.5993,1.35284,0,0,0,18,22.8794,1.12148,19,157.196,7.70528,1,180.075,8.82676,169.596
Acclimation,Tuesday,,N,6,female,Yel.Blu,4,2,HA_T4,a7214,Treatment,,Novel,Predator,Aggression,Social,0.05255,118.237,0.656891,1478.01,9.05364,20379.7,39.199,4,156.796,7.68567,5,154.796,7.58764,3,19.1195,0.937181,4,1.59996,0.0784252,4,1.35997,0.0666614,0,0,0,4,1.75996,0.0862677,0,0,0,2,1.43996,0.0705827,3,175.116,8.58364,3,4.47989,0.219591,1,0.479988,0.0235276,1,180.075,8.82676,11.9197
Acclimation,Thursday,,T,4,female,Yel.Blu,9,1,HA_T4,a7214,Treatment,,Predator,Aggression,Social,Novel,0.52695,1185.64,6.58704,14820.8,20.3567,45822.9,58.6385,1,58.6385,2.87428,10,6.15985,0.301937,1,0.879978,0.0431339,36,35.1191,1.72143,23,44.7189,2.19198,22,24.3994,1.19598,21,27.5193,1.34891,3,2.15995,0.105874,44,39.119,1.9175,9,15.1996,0.74504,35,110.957,5.43879,26,53.9187,2.64293,1,180.075,8.82676,118.477
Acclimation,Monday,29/07/2019,A,1,female,Red.Pur,9,1,HA_T2,a7222,Treatment,,Social,Novel,Aggression,Predator,0.591785,1331.52,7.3975,16644.4,17.5796,39571.7,-,0,0,0,31,27.9993,1.37244,20,38.399,1.88221,35,17.2796,0.846992,32,18.3195,0.897969,24,24.9594,1.22343,25,17.1196,0.83915,12,21.5995,1.05874,28,14.3996,0.705827,12,78.158,3.83107,24,45.5989,2.23512,13,56.3186,2.76057,1,180.075,8.82676,158.476
Acclimation,Wednesday,,I,1,female,Red.Pur,4,1,HA_T2,a7222,Treatment,,Aggression,Novel,Social,Predator,0.69967,1574.26,8.74609,19678.7,16.6711,37526.6,0.079998,2,0.159996,0.00784252,37,27.5193,1.34891,18,46.1588,2.26257,26,12.3997,0.607795,25,10.5597,0.517606,33,29.5993,1.45087,32,15.9196,0.780331,18,21.6795,1.06266,28,16.2396,0.796016,16,85.0379,4.1683,32,32.8792,1.61164,17,62.1584,3.04682,1,180.075,8.82676,172.716
Acclimation,Friday,,U,5,female,Red.Pur,8,2,HA_T2,a7222,Treatment,,Aggression,Social,Predator,Novel,0.0840638,189.144,1.05082,2364.35,32.5016,73161.1,75.0781,2,150.156,7.36021,0,0,0,0,0,0,5,5.27987,0.258803,2,1.43996,0.0705827,6,55.5986,2.72528,0,0,0,2,113.837,5.57995,7,3.9199,0.192142,0,0,0,3,7.75981,0.380362,4,172.316,8.4464,1,180.075,8.82676,24.3994
Acclimation,Tuesday,30/07/2019,A,1,female,Whi.Pin,3,1,HA_C3,a7232,Control,,Social,Novel,Aggression,Predator,0.0702599,158.085,0.878271,1976.11,22.3432,50294.4,79.238,2,158.476,7.76802,6,3.11992,0.152929,3,4.1599,0.203906,3,1.43996,0.0705827,4,62.2384,3.05074,0,0,0,6,4.39989,0.215669,0,0,0,2,104.717,5.13293,3,10.1597,0.498,4,65.6784,3.21936,2,104.237,5.1094,1,180.075,8.82676,17.3596
Acclimation,Wednesday,,M,5,female,Whi.Pin,6,2,HA_C3,a7232,Control,,Social,Novel,Predator,Aggression,0.469195,1055.69,5.86508,13196.4,22.6513,50988.1,5.75986,3,17.2796,0.846992,21,10.7997,0.52937,11,38.159,1.87044,24,12.3997,0.607795,20,7.9998,0.392126,34,42.7989,2.09787,20,8.47979,0.415654,18,40.719,1.99592,30,18.7195,0.917575,11,54.3186,2.66254,25,29.1993,1.43126,15,96.5576,4.73296,1,180.075,8.82676,141.036
Acclimation,Thursday,,S,3,female,Whi.Pin,3,1,HA_C3,a7232,Control,,Aggression,Predator,Social,Novel,0.00255647,5.75205,0.0319566,71.9024,26.0149,58559.6,179.916,1,179.916,8.81892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,180.075,8.82676,0,0,0,0,0,0,1,180.075,8.82676,1,180.075,8.82676,0
Acclimation,Monday,29/07/2019,C,3,male,Bro.Blu,10,1,HA_T2,a7251,Treatment,22 Sec Delay,Social,Aggression,Predator,Novel,0.562686,1261.54,7.03375,15769.7,16.9268,38000.7,0.239994,3,0.719982,0.0352913,23,29.4393,1.44302,11,34.4791,1.69006,34,15.2796,0.748961,33,17.5996,0.862677,33,23.8394,1.16854,28,22.7194,1.11364,15,15.2796,0.748961,35,21.2795,1.04306,16,80.238,3.93302,34,45.3589,2.22336,18,54.2386,2.65862,1,179.916,8.81892,140.396
Acclimation,Wednesday,,M,5,male,Bro.Blu,4,2,HA_T2,a7251,Treatment,,Social,Novel,Predator,Aggression,0.593784,1336.01,7.42248,16700.6,17.8124,40095.7,0.079998,1,0.079998,0.00392126,34,22.5594,1.1058,19,42.3989,2.07827,31,17.4396,0.854835,28,15.1996,0.74504,32,32.1592,1.57635,30,16.3196,0.799937,14,13.5997,0.666614,36,20.3995,0.999922,15,75.8381,3.71736,32,43.8389,2.14885,18,60.3985,2.96055,1,180.075,8.82676,172.316
Acclimation,Friday,,V,6,male,Bro.Blu,8,2,HA_T2,a7251,Treatment,,Aggression,Novel,Predator,Social,0.182756,411.2,2.2845,5140.13,18.1067,40758.3,23.6394,4,94.5576,4.63493,5,43.2789,2.1214,2,1.75996,0.0862677,21,81.998,4.01929,16,10.0797,0.494079,5,5.83985,0.286252,10,8.31979,0.407811,0,0,0,17,28.7993,1.41165,7,49.5188,2.42726,15,111.837,5.48192,8,18.7195,0.917575,1,180.075,8.82676,64.6384
Acclimation,Tuesday,30/07/2019,E,5,female,Whi.Pur,7,2,HA_C4,a7259,Control,,Social,Predator,Aggression,Novel,0.618832,1392.37,7.7356,17405.1,28.3281,63766.5,0.079998,1,0.079998,0.00392126,0,0,0,0,0,0,42,26.7993,1.31362,17,8.79978,0.431339,72,52.6387,2.58019,5,3.43991,0.168614,41,57.3586,2.81154,62,31.0392,1.52145,3,1.59996,0.0784252,36,46.8788,2.29786,33,131.597,6.45047,1,180.075,8.82676,174.156
Acclimation,Tuesday,,M,5,female,Whi.Pur,1,2,HA_C4,a7259,Control,,Social,Novel,Predator,Aggression,0.863229,1942.27,10.7906,24278.9,25.0697,56431.9,-,0,0,0,19,12.0797,0.59211,5,1.99995,0.0980315,52,20.9595,1.02737,38,13.9197,0.682299,85,60.6385,2.97232,31,13.7597,0.674457,40,25.5994,1.2548,76,31.1192,1.52537,16,23.1994,1.13717,49,47.6788,2.33707,34,109.197,5.35252,1,180.075,8.82676,172.796
Acclimation,Thursday,,T,4,female,Whi.Pur,6,1,HA_C4,a7259,Control,,Predator,Aggression,Social,Novel,0.664593,1495.33,8.30762,18692.1,20.4173,45959.4,-,0,0,0,37,24.5594,1.20383,18,21.7595,1.06658,33,19.1195,0.937181,33,14.9596,0.733276,34,34.6391,1.69791,36,19.3595,0.948945,17,22.2394,1.09011,35,23.4394,1.14893,17,59.5985,2.92134,36,48.3188,2.36844,20,72.1582,3.53698,1,180.075,8.82676,175.996
Acclimation,Tuesday,30/07/2019,G,7,male,Whi.Ora,1,2,HA_C3,a7264,Control,,Social,Predator,Novel,Aggression,0.675192,1519.18,8.44012,18990.3,23.696,53339.7,0.079998,2,0.159996,0.00784252,31,13.4397,0.658772,17,36.3191,1.78025,25,7.59981,0.37252,24,7.59981,0.37252,36,15.9996,0.784252,27,9.11977,0.447024,22,80.878,3.96439,28,9.11977,0.447024,12,55.9186,2.74096,25,20.7195,1.01561,14,103.437,5.07019,1,180.075,8.82676,157.756
Acclimation,Wednesday,,L,4,male,Whi.Ora,8,1,HA_C3,a7264,Control,,Aggression,Social,Novel,Predator,0.559581,1259.06,6.99494,15738.6,15.0933,33975,-,0,0,0,37,23.9194,1.17246,20,54.1586,2.65469,27,16.6396,0.815622,30,18.3995,0.90189,22,17.1996,0.843071,32,19.1195,0.937181,12,17.3596,0.850914,22,13.2797,0.650929,16,90.6377,4.44279,28,45.8389,2.24688,12,43.5989,2.13709,1,180.075,8.82676,174.476
Acclimation,Thursday,,V,6,male,Whi.Ora,1,2,HA_C3,a7264,Control,,Aggression,Novel,Predator,Social,0.69646,1567.03,8.70597,19588.4,17.9562,40419.5,-,0,0,0,42,29.2793,1.43518,23,31.8392,1.56066,36,16.4796,0.80778,36,16.0796,0.788173,29,32.7992,1.60772,38,19.1195,0.937181,10,14.3996,0.705827,38,20.0795,0.984237,19,73.4382,3.59972,38,44.7989,2.19591,20,61.8385,3.03113,1,180.075,8.82676,174.876
