Time,Day,Date,Video,Arena,Sex,Mark,Session,Camera,Tank,Group,Fish_ID,Notes,Phase1,Phase2,Phase3,Phase4,tot_dist,mean_speed,mean_dist_05,tot_dist_05,freeze_dur,zone_510_dur,zone_05_dur,zone_2025_dur,zone_1520_dur,zone_3035_dur,zone_1015_dur,zone_3540_dur,zone_2530_dur,zone_near_dur,zone_middle_dur,zone_far_dur,arena_dur,moving_dur
27-30,Tuesday,30/07/2019,D,4,female,_.Pin,1,1,HA_C3,Control,a7279,,Social,Aggression,Novel,Predator,1138.24,6.32373,15.1307,34044.2,0.319992,9.67976,97.9176,2.71993,3.8399,10.1597,6.47984,45.4389,3.75991,112.717,9.03977,58.2385,179.995,142.956
27-30,Tuesday,30/07/2019,D,4,female,Red.Whi,2,1,HA_C3,Control,a7322,,Social,Aggression,Novel,Predator,1416.75,7.87103,26.408,59417.9,5.03987,9.67976,25.9993,2.39994,2.15995,48.3988,3.9199,81.758,5.67986,38.079,7.03982,134.877,179.995,164.636
27-30,Tuesday,30/07/2019,D,4,male,Bla.Pin,3,1,HA_C3,Control,a8043,,Social,Aggression,Novel,Predator,1502.34,8.34655,11.9464,26879.3,0,43.9189,69.4383,5.03987,8.87978,17.9196,17.2796,11.7597,5.75986,124.717,21.2795,33.9992,179.995,174.476
27-30,Tuesday,30/07/2019,D,4,female,Red.Bla,4,1,HA_T3,Treatment,a7091,,Social,Aggression,Novel,Predator,4.72689,0.0262612,34.3315,77245.9,179.995,0,0,0,0,0,0,179.995,0,0,0,179.995,179.995,0
27-30,Tuesday,30/07/2019,D,4,male,Red.Bro,5,1,HA_T3,Treatment,a7045,,Social,Aggression,Novel,Predator,1740.9,9.67192,18.4901,41602.7,0,27.3593,23.9194,18.3195,18.7995,32.2392,21.2795,19.0395,19.0395,65.5984,50.0787,64.3184,179.995,177.916
27-30,Tuesday,30/07/2019,D,4,female,_.Gre,6,1,HA_C4,Control,a7020,,Social,Aggression,Novel,Predator,1235.86,6.86608,14.7868,33270.4,17.7596,38.959,49.3588,30.7192,10.5597,15.9996,14.2396,8.47979,11.6797,98.4775,49.3588,32.1592,179.995,137.277
27-30,Tuesday,30/07/2019,D,4,female,Pin.Bla,7,1,HA_C4,Control,a8045,,Social,Aggression,Novel,Predator,1251.45,6.95268,8.58715,19321.1,0.159996,25.9194,115.117,5.19987,5.99985,8.23979,11.0397,4.79988,3.67991,149.596,15.1196,15.2796,179.995,163.036
27-30,Tuesday,30/07/2019,D,4,female,Yel.Yel,8,1,HA_C4,Control,a7418,,Social,Aggression,Novel,Predator,1207.61,6.7091,14.0583,31631.1,0,35.9191,51.1987,17.7596,15.5196,17.8396,16.3196,8.39979,17.0396,98.7175,43.5989,37.6791,179.995,178.076
27-30,Tuesday,30/07/2019,D,4,male,Gre.Pur,9,1,HA_T4,Treatment,a7297,,Social,Aggression,Novel,Predator,1232.17,6.84557,9.27011,20857.8,36.7191,75.3581,15.7596,9.35977,21.3595,0,56.9586,0,1.19997,133.437,45.8389,0.719982,179.995,135.197
27-30,Tuesday,30/07/2019,D,4,male,Gre.Bro,10,1,HA_T4,Treatment,a7018,,Social,Aggression,Novel,Predator,1795.35,9.97442,18.8407,42391.5,0,44.3189,9.03977,15.3596,12.5597,52.7987,20.3195,7.43981,18.1595,69.2783,37.1191,73.5982,179.995,176.636
6-Sep,Monday,29/07/2019,E,5,female,Pin.Whi,1,2,HA_C1,Control,a7281,,Social,Predator,Aggression,Novel,836.117,4.65763,5.46304,12264.5,0.159996,0.239994,170.956,0.239994,0.159996,0.479988,0.159996,7.27982,0.319992,171.276,0.559986,7.9998,179.836,148.476
6-Sep,Monday,29/07/2019,E,5,male,Yel._,2,2,HA_C1,Control,a7475,,Social,Predator,Aggression,Novel,590.178,3.27885,4.46155,10038.5,0.479988,2.07995,175.996,0.559986,0.479988,0,0.479988,0,0.39999,178.396,1.59996,0,179.995,125.597
6-Sep,Monday,29/07/2019,E,5,female,Bro.Yel,3,2,HA_T1,Treatment,a7087,,Social,Predator,Aggression,Novel,953.37,5.29663,10.8533,24420,37.5191,8.39979,110.317,2.87993,2.63993,3.35992,5.43986,0,46.9588,122.717,45.8389,11.4397,179.995,126.237
6-Sep,Monday,29/07/2019,E,5,female,Bla.Pur,4,2,HA_T1,Treatment,a6925,,Social,Predator,Aggression,Novel,1139.74,6.33206,5.26399,11844,0,36.7991,122.637,3.03992,4.31989,0,11.9197,0,1.27997,167.836,11.3597,0.79998,179.995,170.876
6-Sep,Monday,29/07/2019,E,5,male,Ora.Pur,5,2,HA_T1,Treatment,a7062,,Social,Predator,Aggression,Novel,636.69,3.53726,5.48507,12341.4,6.79983,5.99985,167.996,0.239994,0.239994,3.8399,1.11997,0,0.559986,175.036,0.639984,4.31989,179.995,125.117
6-Sep,Monday,29/07/2019,E,5,male,Bro.Pur,6,2,HA_C2,Control,a7729,,Social,Predator,Aggression,Novel,638.401,3.54676,5.56964,12531.7,0.959976,2.39994,174.396,0.159996,1.27997,0,1.75996,0,0,177.916,2.07995,0,179.995,130.717
6-Sep,Monday,29/07/2019,E,5,male,Pur._,7,2,HA_C2,Control,a7056,,Social,Predator,Aggression,Novel,968.65,5.38152,6.44299,14496.7,0.079998,4.0799,159.356,1.35997,1.27997,4.23989,2.39994,5.43986,1.83995,165.436,3.59991,10.9597,179.995,151.436
6-Sep,Monday,29/07/2019,E,5,female,Ora.Pur,8,2,HA_T2,Treatment,a8071,,Social,Predator,Aggression,Novel,649.517,3.60852,4.33913,9763.04,0.479988,0.79998,179.196,0,0,0,0,0,0,179.995,0,0,179.995,135.277
6-Sep,Monday,29/07/2019,E,5,male,Bro.Gre,9,2,HA_T2,Treatment,a7724,,Social,Predator,Aggression,Novel,832.565,4.62548,7.46936,16806,0.39999,9.83975,135.517,3.9199,5.11987,6.63983,7.8398,5.27987,5.83985,150.396,13.9197,15.6796,179.995,140.316
6-Sep,Monday,29/07/2019,E,5,female,Pin.Blu,10,2,HA_T2,Treatment,a7288,,Social,Predator,Aggression,Novel,797.755,4.43208,16.4773,37074,35.5191,2.79993,79.038,10.6397,5.27987,23.9994,0.559986,1.51996,56.1586,82.3179,20.9595,76.7181,179.995,116.077
6-Sep,Tuesday,30/07/2019,E,5,female,Red.Pur,1,2,HA_C3,Control,a7093,,Social,Predator,Aggression,Novel,802.639,4.47513,4.63936,10406.1,0.79998,0.319992,176.956,0.159996,0.079998,0.79998,0.159996,0.959976,0.239994,177.356,0.39999,1.91995,179.676,140.716
6-Sep,Tuesday,30/07/2019,E,5,male,Gre._,2,2,HA_C3,Control,a7017,,Social,Predator,Aggression,Novel,1031.2,5.72902,5.76752,12976.9,2.55994,15.9196,145.756,2.55994,3.75991,0.479988,9.19977,0,2.31994,167.836,10.0797,2.07995,179.995,150.316
6-Sep,Tuesday,30/07/2019,E,5,male,Bla.Blu,3,2,HA_T3,Treatment,a6808,,Social,Predator,Aggression,Novel,507.84,2.8214,4.14802,9333.05,3.11992,0,179.995,0,0,0,0,0,0,179.995,0,0,179.995,110.397
6-Sep,Tuesday,30/07/2019,E,5,male,Bla.Whi,4,2,HA_T3,Treatment,a7139,,Social,Predator,Aggression,Novel,716.737,3.98197,7.1376,16059.6,1.59996,0.479988,158.316,1.43996,1.27997,5.27987,0.479988,11.4397,1.27997,158.956,3.8399,17.1996,179.995,122.557
6-Sep,Tuesday,30/07/2019,E,5,female,Ora.Yel,5,2,HA_T3,Treatment,a7484,,Social,Predator,Aggression,Novel,581.356,3.22984,5.21522,11734.3,1.27997,3.9999,172.716,0,0.559986,0,2.71993,0,0,178.796,1.19997,0,179.995,119.277
6-Sep,Tuesday,30/07/2019,E,5,female,Whi.Whi,6,2,HA_C4,Control,a7661,,Social,Predator,Aggression,Novel,663.179,3.68442,3.92722,8836.24,1.03997,0.959976,176.876,0.479988,1.03997,0,0.639984,0,0,178.156,1.83995,0,179.995,130.557
6-Sep,Tuesday,30/07/2019,E,5,female,Whi.Pur,7,2,HA_C4,Control,a7259,,Social,Predator,Aggression,Novel,604.22,3.35686,5.27987,11879.7,0.239994,11.9997,158.156,1.27997,1.27997,0.479988,2.31994,3.11992,1.35997,171.836,3.59991,4.55989,179.995,127.597
6-Sep,Tuesday,30/07/2019,E,5,female,Yel.Blu,8,2,HA_T4,Treatment,a7214,,Social,Predator,Aggression,Novel,471.609,2.62011,4.4337,9975.83,0.959976,1.11997,175.836,0.239994,0.159996,0.559986,0.239994,1.51996,0.319992,177.116,0.559986,2.31994,179.995,102.797
6-Sep,Tuesday,30/07/2019,E,5,female,Bro.Ora,9,2,HA_T4,Treatment,a7439,,Social,Predator,Aggression,Novel,507.57,2.8199,4.59067,10329,0.79998,1.51996,175.276,0.159996,0.239994,1.03997,0.239994,0.719982,0.79998,176.956,0.559986,2.47994,179.995,106.797
6-Sep,Tuesday,30/07/2019,E,5,male,Blu.Bla,10,2,HA_T4,Treatment,a6891,,Social,Predator,Aggression,Novel,2038.47,11.3554,10.6386,23883.7,0,22.9594,99.7575,8.1598,9.35977,10.8797,10.8797,9.35977,8.47979,129.997,24.1594,25.6794,179.836,168.476
13-16,Monday,29/07/2019,E,5,female,Pin.Whi,1,2,HA_C1,Control,a7281,,Social,Predator,Aggression,Novel,1610.77,8.94893,9.18957,20676.5,0,50.0787,84.1579,6.31984,7.43981,8.39979,12.2397,6.31984,5.03987,143.516,18.3995,18.0795,179.995,175.196
13-16,Monday,29/07/2019,E,5,male,Yel._,2,2,HA_C1,Control,a7475,,Social,Predator,Aggression,Novel,1887.65,10.4872,12.3244,27729.9,0,31.2792,68.7183,13.1997,13.2797,19.3595,15.8396,1.91995,16.3996,110.717,37.1191,32.1592,179.995,175.916
13-16,Monday,29/07/2019,E,5,female,Bro.Yel,3,2,HA_T1,Treatment,a7087,,Social,Predator,Aggression,Novel,1874.22,10.4126,11.2654,25347.2,0,42.9589,68.1583,9.75976,10.5597,15.2796,19.9195,2.87993,10.4797,125.997,28.4793,25.5194,179.995,174.556
13-16,Monday,29/07/2019,E,5,female,Bla.Pur,4,2,HA_T1,Treatment,a6925,,Social,Predator,Aggression,Novel,1712.1,9.51188,20.1011,45227.4,0,23.5994,5.59986,23.9994,14.7996,47.4388,22.4794,2.71993,39.359,46.6388,55.4386,77.9181,179.995,176.716
13-16,Monday,29/07/2019,E,5,male,Ora.Pur,5,2,HA_T1,Treatment,a7062,,Social,Predator,Aggression,Novel,1940.85,10.7828,20.9667,47175,0,20.0795,20.2395,14.0796,13.1197,49.4388,18.3195,19.4395,25.2794,52.4787,41.119,86.3978,179.995,177.916
13-16,Monday,29/07/2019,E,5,male,Bro.Pur,6,2,HA_C2,Control,a7729,,Social,Predator,Aggression,Novel,1329.63,7.38704,16.5814,37308.1,0,40.639,22.0794,19.9195,18.3995,26.5593,20.4795,11.9197,19.9995,76.3181,51.5987,52.0787,179.995,178.236
13-16,Monday,29/07/2019,E,5,male,Pur._,7,2,HA_C2,Control,a7056,,Social,Predator,Aggression,Novel,1594.57,8.85893,24.5147,55158,0,9.27977,14.8796,16.1596,14.4796,32.8792,13.0397,60.2385,19.0395,31.4392,41.919,106.637,179.995,175.036
13-16,Monday,29/07/2019,E,5,female,Ora.Pur,8,2,HA_T2,Treatment,a8071,,Social,Predator,Aggression,Novel,1290.59,7.17012,14.9279,33587.8,0,34.9591,21.0395,20.2395,25.1994,19.9195,37.999,0,20.6395,81.918,63.5984,34.4791,179.995,175.196
13-16,Monday,29/07/2019,E,5,male,Bro.Gre,9,2,HA_T2,Treatment,a7724,,Social,Predator,Aggression,Novel,1223.95,6.79988,16.9984,38246.3,0,25.6794,62.3984,8.71978,7.9998,15.3596,10.0797,38.799,10.9597,95.0376,23.6794,61.2785,179.995,164.796
13-16,Monday,29/07/2019,E,5,female,Pin.Blu,10,2,HA_T2,Treatment,a7288,,Social,Predator,Aggression,Novel,1467.13,8.15093,25.5647,57520.7,0,0.39999,0,14.8796,21.6795,36.2391,27.6793,59.4385,19.6795,15.9196,55.7586,108.317,179.995,166.636
13-16,Tuesday,30/07/2019,E,5,female,Red.Pur,1,2,HA_C3,Control,a7093,,Social,Predator,Aggression,Novel,1620.65,9.01584,19.3194,43430,0,23.6794,41.759,10.1597,8.71978,37.7591,11.4397,36.0791,10.3997,72.7182,25.5994,81.678,179.995,176.796
13-16,Tuesday,30/07/2019,E,5,male,Gre._,2,2,HA_C3,Control,a7017,,Social,Predator,Aggression,Novel,1584.94,8.82897,6.6839,15005.4,0.079998,45.0389,114.797,1.59996,1.91995,2.47994,8.23979,3.75991,1.99995,166.556,5.59986,7.67981,179.836,174.716
13-16,Tuesday,30/07/2019,E,5,male,Bla.Blu,3,2,HA_T3,Treatment,a6808,,Social,Predator,Aggression,Novel,1606.23,8.92372,22.4049,50411,0.079998,18.2395,19.5195,16.7996,10.7197,42.0789,9.27977,44.9589,18.3995,44.0789,35.8391,100.077,179.995,175.916
13-16,Tuesday,30/07/2019,E,5,male,Bla.Whi,4,2,HA_T3,Treatment,a7139,,Social,Predator,Aggression,Novel,1223.1,6.80426,8.60017,19333.2,5.43986,22.5594,124.397,5.43986,6.47984,3.43991,10.8797,2.07995,4.71988,154.076,17.5196,8.39979,179.995,139.677
13-16,Tuesday,30/07/2019,E,5,female,Ora.Yel,5,2,HA_T3,Treatment,a7484,,Social,Predator,Aggression,Novel,1362.62,7.57027,11.971,26934.8,0.079998,18.8795,103.837,6.23984,5.11987,9.51976,9.51976,19.7595,7.11982,130.157,15.6796,34.1591,179.995,160.716
13-16,Tuesday,30/07/2019,E,5,female,Whi.Whi,6,2,HA_C4,Control,a7661,,Social,Predator,Aggression,Novel,1456.5,8.09185,14.5565,32752.2,0.079998,39.519,48.3988,10.3197,13.4397,13.0397,18.4795,28.1593,8.63978,100.317,32.4792,47.1988,179.995,167.036
13-16,Tuesday,30/07/2019,E,5,female,Whi.Pur,7,2,HA_C4,Control,a7259,,Social,Predator,Aggression,Novel,1037.4,5.76346,8.13748,18309.3,0.079998,35.0391,110.397,4.55989,6.15985,5.43986,11.4397,2.71993,4.23989,153.196,15.9196,10.8797,179.995,155.836
13-16,Tuesday,30/07/2019,E,5,female,Yel.Blu,8,2,HA_T4,Treatment,a7214,,Social,Predator,Aggression,Novel,1298.27,7.21279,23.8436,53648.2,0.079998,11.5197,11.9997,19.2795,14.9596,37.9191,12.8797,49.4388,21.9994,31.1192,45.0389,103.837,179.995,167.276
13-16,Tuesday,30/07/2019,E,5,female,Bro.Ora,9,2,HA_T4,Treatment,a7439,,Social,Predator,Aggression,Novel,1338.49,7.43624,10.8857,24492.8,0.079998,25.0394,79.038,10.0797,18.4795,6.31984,24.9594,6.79983,9.27977,119.757,40.399,19.8395,179.995,163.756
13-16,Tuesday,30/07/2019,E,5,male,Blu.Bla,10,2,HA_T4,Treatment,a6891,,Social,Predator,Aggression,Novel,1643.72,9.13198,12.5048,28135.8,0.079998,26.8793,80.558,9.19977,10.8797,14.9596,16.7996,9.59976,11.1197,118.397,28.8793,32.7192,179.995,165.596
20-23,Monday,29/07/2019,E,5,female,Pin.Whi,1,2,HA_C1,Control,a7281,,Social,Predator,Aggression,Novel,1306.58,7.28488,6.79986,15258.9,0.159996,20.7195,132.717,4.0799,5.11987,3.8399,8.31979,0,5.03987,158.956,13.5997,7.27982,179.836,165.356
20-23,Monday,29/07/2019,E,5,male,Yel._,2,2,HA_C1,Control,a7475,,Social,Predator,Aggression,Novel,992.851,5.51598,6.58507,14816.4,0,18.3995,137.597,3.43991,4.23989,3.27992,8.0798,0,4.95988,162.476,10.6397,6.87983,179.995,159.276
20-23,Monday,29/07/2019,E,5,female,Bro.Yel,3,2,HA_T1,Treatment,a7087,,Social,Predator,Aggression,Novel,1165.78,6.49112,5.97602,13422.1,0.719982,18.3995,146.316,2.47994,3.27992,1.75996,5.91985,0,1.75996,168.956,7.9198,3.03992,179.916,155.436
20-23,Monday,29/07/2019,E,5,female,Bla.Pur,4,2,HA_T1,Treatment,a6925,,Social,Predator,Aggression,Novel,1485.29,8.2518,5.08767,11447.3,13.7597,62.1584,96.9576,0.959976,4.39989,0,14.7996,0,0.719982,172.236,7.59981,0.159996,179.995,160.076
20-23,Monday,29/07/2019,E,5,male,Ora.Pur,5,2,HA_T1,Treatment,a7062,,Social,Predator,Aggression,Novel,1715.2,9.52912,13.6041,30609.2,0.079998,24.1594,76.2381,9.19977,10.5597,30.3192,12.9597,5.91985,10.6397,109.757,26.1593,44.0789,179.995,169.916
20-23,Monday,29/07/2019,E,5,male,Bro.Pur,6,2,HA_C2,Control,a7729,,Social,Predator,Aggression,Novel,1076.39,5.98011,15.2382,34286,0.479988,12.2397,89.5978,6.95983,5.83985,17.5196,8.39979,25.9194,13.5197,107.757,19.1195,53.1187,179.995,155.516
20-23,Monday,29/07/2019,E,5,male,Pur._,7,2,HA_C2,Control,a7056,,Social,Predator,Aggression,Novel,1289.2,7.16237,11.2378,25285,0,14.3196,105.917,6.95983,9.03977,9.51976,10.8797,15.5196,7.8398,127.357,22.1594,30.4792,179.995,161.436
20-23,Monday,29/07/2019,E,5,female,Ora.Pur,8,2,HA_T2,Treatment,a8071,,Social,Predator,Aggression,Novel,1084.24,6.02369,12.6421,28444.7,0,17.6796,99.2775,4.47989,6.31984,15.0396,9.83975,19.3595,7.9998,123.677,15.9996,40.319,179.995,161.196
20-23,Monday,29/07/2019,E,5,male,Bro.Gre,9,2,HA_T2,Treatment,a7724,,Social,Predator,Aggression,Novel,1663.03,9.2393,15.6323,35172.6,0,22.4794,55.9986,17.5196,12.5597,25.2794,16.1596,11.9197,18.0795,90.2377,39.359,50.3987,179.995,174.636
20-23,Monday,29/07/2019,E,5,female,Pin.Blu,10,2,HA_T2,Treatment,a7288,,Social,Predator,Aggression,Novel,1344.19,7.48785,7.22704,16224.7,0.159996,26.3193,113.757,5.67986,7.51981,6.63983,12.9597,0.479988,6.47984,148.476,20.1595,11.1997,179.836,157.836
20-23,Tuesday,30/07/2019,E,5,female,Red.Pur,1,2,HA_C3,Control,a7093,,Social,Predator,Aggression,Novel,1096.84,6.12363,7.27677,16307.2,20.5595,17.0396,144.236,1.59996,2.07995,3.9199,3.03992,5.91985,1.91995,163.356,5.27987,11.1197,179.756,139.917
20-23,Tuesday,30/07/2019,E,5,male,Gre._,2,2,HA_C3,Control,a7017,,Social,Predator,Aggression,Novel,1587.4,8.85454,5.16012,11574.1,0,24.3994,150.156,0.159996,0.159996,1.43996,3.27992,0,0.239994,177.756,0.479988,1.59996,179.836,174.076
20-23,Tuesday,30/07/2019,E,5,male,Bla.Blu,3,2,HA_T3,Treatment,a6808,,Social,Predator,Aggression,Novel,1689.27,9.38505,19.4618,43789,8.39979,14.9596,44.0789,10.3997,9.43976,52.8787,10.4797,25.3594,12.3997,66.1583,26.6393,87.1978,179.995,146.316
20-23,Tuesday,30/07/2019,E,5,male,Bla.Whi,4,2,HA_T3,Treatment,a7139,,Social,Predator,Aggression,Novel,1830.06,10.1673,19.9019,44779.2,0.079998,20.5595,32.8792,16.3196,16.4796,23.8394,15.5996,36.7991,17.5196,64.1584,43.5989,72.2382,179.995,158.636
20-23,Tuesday,30/07/2019,E,5,female,Ora.Yel,5,2,HA_T3,Treatment,a7484,,Social,Predator,Aggression,Novel,540.765,3.01774,5.53006,12398.4,10.9597,2.55994,176.316,0,0,0,0.959976,0,0,179.516,0.319992,0,179.836,96.4776
20-23,Tuesday,30/07/2019,E,5,female,Whi.Whi,6,2,HA_C4,Control,a7661,,Social,Predator,Aggression,Novel,1621.74,9.00991,13.686,30793.4,0,16.7996,81.918,10.7197,10.2397,14.7196,12.1597,23.1194,10.3197,106.797,28.3193,44.8789,179.995,168.556
20-23,Tuesday,30/07/2019,E,5,female,Whi.Pur,7,2,HA_C4,Control,a7259,,Social,Predator,Aggression,Novel,1341.27,7.45166,8.09963,18224.2,0,24.2394,116.397,6.23984,8.1598,6.95983,11.3597,2.15995,4.47989,148.716,19.0395,12.2397,179.995,154.876
20-23,Tuesday,30/07/2019,E,5,female,Yel.Blu,8,2,HA_T4,Treatment,a7214,,Social,Predator,Aggression,Novel,801.83,4.45472,6.73351,15150.4,0.239994,20.3995,135.197,2.47994,6.31984,1.99995,11.2797,1.11997,1.19997,163.116,12.7197,4.1599,179.995,135.757
20-23,Tuesday,30/07/2019,E,5,female,Bro.Ora,9,2,HA_T4,Treatment,a7439,,Social,Predator,Aggression,Novel,585.208,3.25124,5.9878,13472.5,0.479988,6.31984,163.996,2.07995,1.83995,1.19997,2.95993,0,1.59996,172.476,5.19987,2.31994,179.995,99.3575
20-23,Tuesday,30/07/2019,E,5,male,Blu.Bla,10,2,HA_T4,Treatment,a6891,,Social,Predator,Aggression,Novel,1568.72,8.71535,13.4492,30260.6,0.319992,28.8793,71.4382,11.4397,11.9997,14.7996,15.9996,14.5596,10.8797,111.597,31.4392,36.9591,179.995,154.716
27-30,Monday,29/07/2019,E,5,female,Pin.Whi,1,2,HA_C1,Control,a7281,,Social,Predator,Aggression,Novel,1506.05,8.36717,24.2097,54471.7,54.0786,16.3196,9.51976,13.7597,13.1197,91.2777,13.6797,6.15985,16.1596,35.8391,34.6391,109.517,179.995,118.157
27-30,Monday,29/07/2019,E,5,male,Yel._,2,2,HA_C1,Control,a7475,,Social,Predator,Aggression,Novel,1460.23,8.11257,19.6015,44103.3,0.559986,20.8795,21.5195,21.7595,18.9595,45.0389,17.6796,6.71983,27.4393,53.7587,54.2386,71.9982,179.995,158.236
27-30,Monday,29/07/2019,E,5,female,Bro.Yel,3,2,HA_T1,Treatment,a7087,,Social,Predator,Aggression,Novel,1724.79,9.5824,14.1491,31835.4,8.23979,41.199,41.759,16.7196,17.0396,13.4397,25.6794,6.55984,17.5996,101.357,47.4388,31.1992,179.995,163.356
27-30,Monday,29/07/2019,E,5,female,Bla.Pur,4,2,HA_T1,Treatment,a6925,,Social,Predator,Aggression,Novel,1746.7,9.70411,21.0351,47329,0,12.8797,2.15995,38.159,22.5594,35.1991,20.6395,1.67996,46.7188,27.2793,83.4379,69.2783,179.995,177.756
27-30,Monday,29/07/2019,E,5,male,Ora.Pur,5,2,HA_T1,Treatment,a7062,,Social,Predator,Aggression,Novel,2047.56,11.3756,19.0191,42793,0.879978,23.2794,28.8793,14.7996,15.2796,47.0388,23.1194,7.19982,20.3995,67.2783,44.3189,68.3983,179.995,174.956
27-30,Monday,29/07/2019,E,5,male,Bro.Pur,6,2,HA_C2,Control,a7729,,Social,Predator,Aggression,Novel,1336.91,7.42746,24.9517,56141.3,1.19997,12.5597,3.75991,16.6396,14.3196,59.9985,15.3596,35.0391,22.3194,27.0393,41.919,111.037,179.995,165.596
27-30,Monday,29/07/2019,E,5,male,Pur._,7,2,HA_C2,Control,a7056,,Social,Predator,Aggression,Novel,1560.02,8.66697,19.6317,44171.4,0,15.8396,30.8792,20.4795,21.5995,27.2793,15.5196,28.3993,19.9995,54.9586,55.8386,69.1983,179.995,176.956
27-30,Monday,29/07/2019,E,5,female,Ora.Pur,8,2,HA_T2,Treatment,a8071,,Social,Predator,Aggression,Novel,1453.56,8.07553,18.9256,42582.6,0,21.3595,9.59976,31.9992,32.3192,20.7195,26.0793,5.03987,32.8792,46.5588,84.7979,48.6388,179.995,176.076
27-30,Monday,29/07/2019,E,5,male,Bro.Gre,9,2,HA_T2,Treatment,a7724,,Social,Predator,Aggression,Novel,1392.16,7.7344,25.3721,57087.2,0.079998,10.7197,2.15995,18.8795,15.4396,42.5589,17.1196,50.7987,22.3194,23.2794,47.7588,108.957,179.995,161.196
27-30,Monday,29/07/2019,E,5,female,Pin.Blu,10,2,HA_T2,Treatment,a7288,,Social,Predator,Aggression,Novel,644.833,3.58249,33.0119,74276.8,115.517,0,0,4.87988,3.11992,31.8392,0,130.557,9.59976,0,9.75976,170.236,179.995,61.4385
27-30,Tuesday,30/07/2019,E,5,female,Red.Pur,1,2,HA_C3,Control,a7093,,Social,Predator,Aggression,Novel,1535.55,8.53103,22.0247,49555.6,0,17.1196,34.7191,6.31984,7.43981,25.9993,14.8796,63.8384,9.67976,61.3585,21.5195,97.1176,179.995,168.876
27-30,Tuesday,30/07/2019,E,5,male,Gre._,2,2,HA_C3,Control,a7017,,Social,Predator,Aggression,Novel,1733.37,9.63007,7.8854,17742.1,0,98.7175,55.6786,3.75991,3.03992,3.59991,8.87978,2.39994,3.9199,161.516,9.83975,8.63978,179.995,176.636
27-30,Tuesday,30/07/2019,E,5,male,Bla.Blu,3,2,HA_T3,Treatment,a6808,,Social,Predator,Aggression,Novel,1277.58,7.09785,27.7707,62484,31.0392,7.67981,1.59996,11.0397,7.59981,64.0784,9.59976,63.9184,14.4796,15.9996,25.9993,137.997,179.995,123.677
27-30,Tuesday,30/07/2019,E,5,male,Bla.Whi,4,2,HA_T3,Treatment,a7139,,Social,Predator,Aggression,Novel,1290.34,7.16874,15.8901,35752.7,9.43976,22.4794,56.0786,10.3197,24.7994,15.3596,16.1596,22.7194,12.0797,87.6778,45.9189,46.3988,179.995,141.196
27-30,Tuesday,30/07/2019,E,5,female,Ora.Yel,5,2,HA_T3,Treatment,a7484,,Social,Predator,Aggression,Novel,3.85703,0.0214285,32.1587,72357.2,179.995,0,0,0,0,179.995,0,0,0,0,0,179.995,179.995,0
27-30,Tuesday,30/07/2019,E,5,female,Whi.Whi,6,2,HA_C4,Control,a7661,,Social,Predator,Aggression,Novel,1709.33,9.49649,20.703,46581.8,0,6.07985,0.559986,32.4792,37.5191,32.7192,30.7192,12.8797,27.0393,25.1194,90.0777,64.7984,179.995,179.036
27-30,Tuesday,30/07/2019,E,5,female,Whi.Pur,7,2,HA_C4,Control,a7259,,Social,Predator,Aggression,Novel,1617.46,8.98613,19.2661,43348.6,0,33.6792,14.3196,17.2796,14.8796,39.519,21.7595,15.5996,22.9594,62.8784,46.0788,71.0382,179.995,179.196
27-30,Tuesday,30/07/2019,E,5,female,Yel.Blu,8,2,HA_T4,Treatment,a7214,,Social,Predator,Aggression,Novel,1282.81,7.12691,27.289,61400.3,2.55994,0.39999,0.959976,24.2394,8.39979,82.3979,2.07995,20.2395,41.279,1.75996,44.0789,134.157,179.995,163.436
27-30,Tuesday,30/07/2019,E,5,female,Bro.Ora,9,2,HA_T4,Treatment,a7439,,Social,Predator,Aggression,Novel,1712.82,9.51591,11.8467,26655.1,0,76.3181,20.8795,7.43981,9.43976,13.1197,39.919,7.11982,5.75986,127.837,28.1593,23.9994,179.995,175.276
27-30,Tuesday,30/07/2019,E,5,male,Blu.Bla,10,2,HA_T4,Treatment,a6891,,Social,Predator,Aggression,Novel,1224.53,6.80313,12.9544,29147.4,0.479988,20.4795,91.4377,6.31984,8.0798,10.7997,13.8397,22.0794,6.95983,120.877,21.7595,37.3591,179.995,154.876
6-Sep,Monday,29/07/2019,F,6,male,Pur.Yel,1,2,HA_C1,Control,a7272,,Predator,Aggression,Novel,Social,1301.29,7.22958,12.3772,27848.6,0,45.9189,39.999,14.9596,19.3595,14.3996,26.5593,4.55989,14.2396,103.277,47.7588,28.9593,179.995,174.076
6-Sep,Monday,29/07/2019,F,6,male,Bro.Bro,2,2,HA_C1,Control,a7720,,Predator,Aggression,Novel,Social,1625.79,9.03242,11.1034,24982.6,0,50.1587,68.2383,7.59981,7.27982,10.8797,17.4396,11.0397,7.35982,132.237,21.0395,26.7193,179.995,175.676
6-Sep,Monday,29/07/2019,F,6,male,Red.Red,3,2,HA_T1,Treatment,a7468,,Predator,Aggression,Novel,Social,1569.23,8.71816,22.1948,49938.2,0.239994,27.1993,5.43986,18.3995,14.4796,28.4793,19.4395,45.8389,20.7195,47.1188,45.5989,87.2778,179.995,164.956
